DATA,PRODUTO,PRAÇA,TIPO,UNIDADE,PREÇO
11/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
14/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
15/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
17/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
18/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
21/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
22/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
23/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
25/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
28/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
29/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
30/06/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
01/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
05/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
06/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
07/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
08/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
12/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
13/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
14/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
15/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
19/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
21/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
22/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
23/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
26/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
27/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
28/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
29/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
30/07/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
02/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
03/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
04/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
05/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
06/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
09/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
10/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
11/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
12/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
13/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
17/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
18/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
19/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
23/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
24/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
25/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
26/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
27/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
30/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
31/08/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
01/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
02/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
03/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
06/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
08/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
09/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
10/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
13/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
14/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
15/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
17/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
21/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
22/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
23/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
24/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
27/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
28/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
29/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
30/09/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
01/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
04/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
05/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
06/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
07/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
08/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
13/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
14/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
15/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
18/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
19/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
21/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
22/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
25/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
26/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
27/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
28/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
29/10/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
03/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
04/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
05/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
08/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
09/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
10/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
11/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
12/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
17/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
18/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
19/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
22/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
23/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
24/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
25/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
26/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
29/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
30/11/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
01/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
02/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
03/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
06/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
07/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
09/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
10/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
13/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
14/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
15/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
16/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
17/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
20/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 150,00"
21/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 300,00"
22/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 300,00"
23/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 300,00"
27/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 200,00"
28/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 200,00"
29/12/2021,Abacaxi,SALVADOR,Médio,cento,"R$ 200,00"
04/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.350,00"
04/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
05/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
05/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.350,00"
06/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
06/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.350,00"
07/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
07/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.350,00"
08/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
08/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
12/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
12/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
13/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
13/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 132,56"
14/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
14/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 149,56"
15/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
15/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 149,56"
18/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.375,00"
18/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 149,56"
19/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
19/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
20/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
20/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
21/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
21/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
22/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
22/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
25/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
25/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
26/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
26/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
27/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
27/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
28/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
28/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 152,96"
29/01/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
29/01/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
01/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
01/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
02/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.425,00"
02/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
03/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.750,00"
03/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
04/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
04/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
05/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
05/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
08/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
08/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
09/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
09/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
10/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
10/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
11/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
11/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
16/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
16/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
17/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
17/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 155,67"
18/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
18/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
19/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
19/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
22/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
22/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
23/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
23/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
24/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
24/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
25/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
25/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
26/02/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
26/02/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
01/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
01/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
02/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
02/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
03/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
03/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
04/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
04/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
05/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
05/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
08/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
08/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
09/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
09/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
10/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
10/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
11/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
11/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
12/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
12/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
15/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
15/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
16/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
16/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
17/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
17/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
18/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.700,00"
18/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
19/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.750,00"
19/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
22/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.750,00"
22/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
23/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.750,00"
23/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
24/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.750,00"
24/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,95"
25/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
25/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.850,00"
26/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
26/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.850,00"
29/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
29/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.850,00"
30/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.850,00"
30/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
31/03/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
31/03/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
05/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
05/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
06/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
06/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
07/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
07/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 163,15"
08/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
08/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
09/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
09/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
12/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
12/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.800,00"
13/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
13/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.900,00"
14/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
14/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.900,00"
15/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.900,00"
15/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
16/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 1.900,00"
16/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
19/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
19/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 164,85"
20/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
20/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
22/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
22/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
23/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
23/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
26/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
26/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
27/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
27/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
28/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
28/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
29/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
29/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
30/04/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
30/04/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.000,00"
03/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
03/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
04/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
04/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 171,65"
05/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
05/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
06/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
06/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
07/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
07/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
10/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
10/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
11/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
11/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
12/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
12/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
13/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
13/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
14/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
14/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
17/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
17/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
18/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
18/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
19/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
19/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 175,05"
20/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
20/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
21/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
21/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
24/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
24/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
25/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
25/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
26/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
26/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
27/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
27/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
28/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
28/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
31/05/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
31/05/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
01/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
01/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
02/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
02/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
04/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
04/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
07/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
07/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
08/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
08/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
09/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
09/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
10/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
10/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
11/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
11/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
14/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
14/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
15/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 173,35"
15/06/2021,Algodão,BARREIRAS,Caroço,arroba,"R$ 2.100,00"
16/06/2021,Algodão,BARREIRAS,Pluma,arroba,"R$ 169,27"
